seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chrX	37288013	37288412	400	*	CD28-negative	1.22297982441644	+	68.5128280501823	29.350687827972	37288212	Distal Intergenic	23	37349309	37453647	104339	1	5638	ENST00000491253.1	-60897	PRRG1
chrX	37796752	37797151	400	*	CD28-negative	1.16696333744124	+	53.6992436068996	23.9153752672365	37796951	Intron (ENST00000465127.1/7102, intron 3 of 8)	23	37798220	37804079	5860	1	1536	ENST00000492288.1	-1069	CYBB
chrX	38191984	38192383	400	*	CD28-negative	1.10721587440272	+	39.8115081913221	18.4800627065009	38192183	Intron (ENST00000465127.1/7102, intron 3 of 8)	23	38149339	38220871	71533	2	8406	ENST00000378533.4	28488	SRPX
chrX	39630339	39630738	400	*	CD28-negative	1.04233668292749	+	123.137920684787	59.7884381680912	39630538	Distal Intergenic	23	39661216	39661321	106	1	100500822	ENST00000580135.1	-30478	MIR3937
chrX	41906797	41907196	400	*	CD28-negative	1.11756352457335	+	99.0658459644528	45.6566255101787	41906996	Intron (ENST00000421587.8/8573, intron 1 of 24)	23	41745497	41922947	177451	2	8573	ENST00000468986.7	15751	CASK
chrX	42090398	42090797	400	*	CD28-negative	1.05446501950973	+	128.693014851018	61.9625631923854	42090597	Distal Intergenic	23	41519267	41923517	404251	2	8573	ENST00000645986.2	-166881	CASK
chrX	42837788	42838187	400	*	CD28-negative	1.26101244352346	+	112.027732352325	46.7436880223258	42837987	Distal Intergenic	23	42777366	42778163	798	2	80316	ENST00000378131.4	-59625	NA
chrX	68694369	68694768	400	*	CD28-negative	1.03850312431871	+	75.9196202718236	36.9601254130018	68694568	Promoter	23	68693651	68725833	32183	1	9754	ENST00000374597.3	718	STARD8
chrX	77740354	77740753	400	*	CD28-negative	1.18345146022981	+	37.0339611082067	16.3059376822067	77740553	Intron (ENST00000373344.11/546, intron 1 of 34)	23	77684478	77698580	14103	2	546	ENST00000625063.3	-41774	ATRX
chrX	77934311	77934710	400	*	CD28-negative	1.35337646167212	+	61.106035828541	23.9153752672365	77934510	Intron (ENST00000343533.9/538, intron 1 of 21)	23	77910741	77964890	54150	1	538	ENST00000602791.1	23570	ATP7A
chrX	78123193	78123592	400	*	CD28-negative	1.25779880168989	+	67.5869790224771	28.2636253158249	78123392	Promoter	23	78122839	78123338	500	1	5230	ENST00000474281.1	354	PGK1
chrX	78527302	78527701	400	*	CD28-negative	1.13257029122762	+	240.720747203343	109.793313726858	78527501	Distal Intergenic	23	78656068	78659328	3261	2	203430	ENST00000321110.2	131627	ZCCHC5
chrX	78534735	78535134	400	*	CD28-negative	1.1189112080351	+	47.2183004129635	21.7412502429422	78534934	Distal Intergenic	23	78656068	78659328	3261	2	203430	ENST00000321110.2	124194	ZCCHC5
chrX	124413359	124413758	400	*	CD28-negative	1.13341077773021	+	78.6971673549391	35.8730629008547	124413558	Intron (ENST00000469481.1/10735, intron 3 of 3)	23	124346589	124371488	24900	1	4068	ENST00000494073.5	66770	SH2D1A
chrX	134484100	134484499	400	*	CD28-negative	1.28778812004454	+	39.8115081913221	16.3059376822067	134484299	Intron (ENST00000298556.8/3251, intron 3 of 8)	23	134473374	134520513	47140	1	3251	ENST00000475720.1	10726	HPRT1
chrY	2849451	2849850	400	*	CD28-negative	1.09034205583832	+	60.1801868008358	28.2636253158249	2849650	Intron (ENST00000250784.13/6192, intron 4 of 6)	24	2854096	2866956	12861	1	6192	ENST00000477725.1	-4246	RPS4Y1
chrY	12733593	12733992	400	*	CD28-negative	1.31861104351144	+	75.9196202718236	30.4377503401191	12733792	Intron (ENST00000651177.1/8287, intron 9 of 47)	24	12709436	12860839	151404	1	8287	ENST00000426564.6	24157	USP9Y
chrY	13168235	13168634	400	*	CD28-negative	1.07653625631329	+	48.1441494406686	22.8283127550894	13168434	Distal Intergenic	24	12915496	12916353	858	1	8653	ENST00000495478.1	252739	DDX3Y
chrY	14378231	14378630	400	*	CD28-negative	1.17558934245684	+	56.4767906900151	25.0024377793836	14378430	Distal Intergenic	24	14522573	14845639	323067	1	22829	ENST00000643089.1	-143943	NLGN4Y
chrY	14468301	14468700	400	*	CD28-negative	1.24444209011895	+	141.65490123889	59.7884381680912	14468500	Distal Intergenic	24	14522573	14845639	323067	1	22829	ENST00000643089.1	-53873	NLGN4Y
chrY	14834112	14834511	400	*	CD28-negative	1.0826613187567	+	260.163576785152	122.838063872624	14834311	Intron (ENST00000643089.1/22829, intron 6 of 6)	24	14793642	14804033	10392	2	100874056	ENST00000434164.1	-30079	NLGN4Y-AS1
chrY	56763318	56763717	400	*	CD28-negative	1.00872829028467	+	174.985466236276	86.965000971769	56763517	Distal Intergenic	24	57067865	57130289	62425	1	6845	ENST00000286448.12	-304148	VAMP7
